label,type,burnstatus,owning_age,StartDate,EndDate,pct_burn,area_ha
Great Sandy National Park/2006/W/4,WF,OUT,QPWS,2006-08-11,2006-08-11,95,1473.133161
Conondale National Park/2006/W/5,WF,OUT,QPWS,2006-08-11,2006-08-11,90,598.1367991
Conondale National Park/2006/W/7,WF,OUT,QPWS,2006-08-12,2006-08-12,100,180.5554804
Daisy Hill Regional Park/2006/W/2,WF,OUT,QPWS,2006-08-14,2006-08-14,95,3.10325671
Plunkett Regional Park/2006/W/1,WF,OUT,QPWS,2006-08-14,2006-08-14,80,521.2858634
Conondale National Park/2006/W/9,WF,OUT,QPWS,2006-08-14,2006-08-14,80,402.0212496
Conondale National Park/2006/W/6,WF,OUT,QPWS,2006-08-14,2006-08-14,100,4.08603294
Nerang National Park/2006/W/2,WF,OUT,QPWS,2006-08-19,2006-08-19,80,0.43972796
Tewantin National Park/2006/W/1,WF,OUT,QPWS,2006-08-19,2006-08-19,80,1.72197419
Wrattens National Park/2006/W/2,WF,OUT,QPWS,2006-08-19,2006-08-19,100,2894.039771
Lamington National Park/2006/W/4,WF,OUT,QPWS,2006-08-22,2006-08-22,85,387.9503229
Amamoor/2007/W/1,WF,OUT,QPWS,2006-08-22,2006-08-22,1,2.36980899
Conondale National Park/2006/W/8,WF,OUT,QPWS,2006-08-23,2006-08-23,90,330.0222386
Mount Archer National Park/2006/W/4,WF,OUT,QPWS,2006-08-23,2006-08-23,90,179.1490495
Gallangowan State Forest/2006/W/1,WF,OUT,QPWS,2006-08-25,2006-08-25,90,110.8504098
Broadwater State Forest/2006/W/1,WF,OUT,QPWS,2006-08-25,2006-08-25,90,24.87256271
Noosa National Park/2006/W/1,WF,OUT,QPWS,2006-08-25,2006-08-25,85,94.45756274
Forty Mile Scrub National Park/2006/W/1,WF,OUT,QPWS,2006-08-25,2006-08-25,80,19.89333132
Dinden State Forest/2006/W/1,WF,OUT,QPWS,2006-08-25,2006-08-25,90,165.4901905
Magnetic Island National Park/1987/W/1,WF,OUT,QPWS,2006-08-28,2006-10-03,90,98.61315078
Lawn Hill (Widdallion) Regional Park/2006/W/1,WF,OUT,QPWS,2006-08-31,2006-08-31,99,16645.6761
Undara Volcanic National Park/2006/W/1,WF,OUT,QPWS,2006-09-06,2006-09-06,90,2549.187377
Undara Volcanic National Park/2006/W/2,WF,OUT,QPWS,2006-09-06,2006-09-06,85,6954.91376
Cooloola Rainbow Beach/2006/W/2,WF,OUT,QPWS,2006-09-07,2006-09-07,100,0.04829648
Lamington National Park/2006/W/1,WF,OUT,QPWS,2006-09-09,2006-09-09,90,406.2923727
Beerwah Forest Reserve/2006/W/1,WF,OUT,QPWS,2006-09-09,2006-09-09,95,0.12548249
Glass House Mountains National Park/2006/W/4,WF,OUT,QPWS,2006-09-09,2006-09-09,97,119.5510058
Little Mulgrave/2006/W/1,WF,OUT,QPWS,2006-09-11,2006-09-11,75,1514.982588
Coombabah Lake Regional Park/2006/W/1,WF,OUT,QPWS,2006-09-14,2006-09-14,80,0.23900053
Main Range National Park/2006/W/4,WF,OUT,QPWS,2006-09-18,2006-09-18,80,453.2742502
Heathlands Regional Park/2006/W/1,WF,OUT,QPWS,2006-09-18,2006-09-18,90,2657.443216
Main Range National Park/2006/W/5,WF,OUT,QPWS,2006-09-19,2006-09-19,80,120.4183092
Main Range National Park/2006/W/1,WF,OUT,QPWS,2006-09-20,2006-09-20,80,99.74325594
Main Range National Park/2006/W/6,WF,OUT,QPWS,2006-09-20,2006-09-20,90,304.5485439
Lamington National Park/2006/W/2,WF,OUT,QPWS,2006-09-21,2006-09-21,95,443.6387309
Littabella National Park/2006/W/1,WF,OUT,QPWS,2006-09-21,2006-09-21,70,66.23845329
Lamington National Park/2006/W/3,WF,OUT,QPWS,2006-09-22,2006-09-22,95,100.4902125
Allies Creek State Forest/2006/W/1,WF,OUT,QPWS,2006-09-25,2006-09-25,95,2751.444217
Boodjamulla (Lawn Hill) NP/2006/W/1,WF,OUT,QPWS,2006-09-25,2006-09-25,90,14129.21763
Lawn Hill (Arthur Creek) Regional Park/2006/W/1,WF,OUT,QPWS,2006-09-25,2006-09-25,75,62198.73328
Lockyer National Park/2006/W/5,WF,OUT,QPWS,2006-09-27,2006-09-27,90,93.56205688
Boodjamulla (Lawn Hill) National Park/2006/W/1,WF,OUT,QPWS,2006-09-28,2006-09-28,80,43978.8732
Paluma Range National Park/2006/W/1,WF,OUT,QPWS,2006-09-29,2006-09-29,90,52.99662885
Cardwell State Forest/2006/W/1,WF,OUT,QPWS,2006-09-29,2006-09-29,50,0.72069878
Bania National Park/2006/W/2,WF,OUT,QPWS,2006-10-01,2006-10-01,80,598.4852444
Bania National Park/2006/W/3,WF,OUT,QPWS,2006-10-01,2006-10-01,80,103.0498265
Main Range National Park/2006/W/3,WF,OUT,QPWS,2006-10-02,2006-10-02,80,1989.63039
Moogerah Peaks National Park/2007/W/1,WF,OUT,QPWS,2006-10-02,2006-10-02,80,254.0419921
Kroombit Tops National Park/2006/W/1,WF,OUT,QPWS,2006-10-02,2006-10-02,80,16740.73687
Burrum Coast National Park/2006/W/2,WF,OUT,QPWS,2006-10-03,2006-10-03,95,341.7314654
Wongi National Park/2006/W/1,WF,OUT,QPWS,2006-10-04,2006-10-04,70,1759.118508
Daisy Hill Regional Park/2006/W/3,WF,OUT,QPWS,2006-10-05,2006-10-05,95,5.0557458
Lockyer National Park/2006/W/10,WF,OUT,QPWS,2006-10-05,2006-10-05,70,21.82338295
Conondale National Park/2006/W/10,WF,OUT,QPWS,2006-10-05,2006-10-05,95,6.48717181
Townsville Town Common Regional Park/2006/W/1,WF,OUT,QPWS,2006-10-06,2006-10-06,95,8.71752261
Burrum Coast National Park/2006/W/3,WF,OUT,QPWS,2006-10-07,2006-10-07,90,16.40139604
Boodjamulla (Lawn Hill) NP/2006/W/3,WF,OUT,QPWS,2006-10-07,2006-10-07,75,9181.963433
Mount Coulston State Forest/2006/W/1,WF,OUT,QPWS,2006-10-08,2006-10-08,80,53.19935837
Castle Tower National Park/2007/W/3,WF,OUT,QPWS,2006-10-08,2006-10-08,80,385.4346742
Boodjamulla (Lawn Hill) NP/2006/W/2,WF,OUT,QPWS,2006-10-08,2006-10-08,80,991.0384008
Eurimbula National Park/2006/W/1,WF,OUT,QPWS,2006-10-09,2006-10-09,80,237.9711175
Main Range National Park/2006/W/2,WF,OUT,QPWS,2006-10-10,2006-10-10,80,162.1090303
Noosa National Park/2006/W/2,WF,OUT,QPWS,2006-10-11,2006-10-11,100,0.00016967
Bellthorpe National Park/2007/W/1,WF,OUT,QPWS,2006-10-13,2006-10-13,80,555.7392689
Conondale National Park/2007/W/1,WF,OUT,QPWS,2006-10-13,2006-10-13,10,331.2070545
Burrum Coast National Park/2006/W/4,WF,OUT,QPWS,2006-10-14,2006-10-14,90,128.373371
Annan River (Yuku Baja-Muliku) National Park/2006/W/3,WF,OUT,QPWS,2006-10-14,2006-10-14,95,3689.980975
Nangur National Park/2006/W/2,WF,OUT,QPWS,2006-10-15,2006-10-15,90,17.40020798
Maleny National Park/2006/W/1,WF,OUT,QPWS,2006-10-15,2006-10-15,90,87.432741
Conondale National Park/2006/W/12,WF,OUT,QPWS,2006-10-15,2006-10-15,80,1874.332165
Boyne Island Regional Park/2006/W/1,WF,OUT,QPWS,2006-10-18,2006-10-18,90,71.05001688
Yabba State Forest/2006/W/2,WF,OUT,QPWS,2006-10-20,2006-10-20,30,428.5780005
Lockyer National Park/2006/W/7,WF,OUT,QPWS,2006-10-22,2006-10-22,80,0.37222063
Tamborine National Park/2006/W/1,WF,OUT,QPWS,2006-10-22,2006-10-22,85,604.5856531
Watalgan State Forest/2006/W/1,WF,OUT,QPWS,2006-10-22,2006-10-22,80,6.08610023
Bulburin National Park/2006/W/1,WF,OUT,QPWS,2006-10-22,2006-10-22,80,2588.251416
Burrum Coast National Park/2006/W/6,WF,OUT,QPWS,2006-10-23,2006-10-23,85,142.6422825
Minerva Hills National Park/2006/W/1,WF,OUT,QPWS,2006-10-25,2006-10-25,65,552.3712535
Good Night Scrub National Park/2006/W/1,WF,OUT,QPWS,2006-10-26,2006-10-26,100,0.20135055
Mount Archer National Park/2006/W/5,WF,OUT,QPWS,2006-10-26,2006-10-26,90,1477.985027
Byfield State Forest/2006/W/1,WF,OUT,QPWS,2006-10-26,2006-10-26,10,190.7902279
Girringun National Park/2006/W/2,WF,OUT,QPWS,2006-10-26,2006-10-26,95,214.9781778
Undara Volcanic/2006/W/1,WF,OUT,QPWS,2006-10-26,2006-10-26,90,4498.151427
Noosa/2006/W/1,WF,OUT,QPWS,2006-10-27,2006-10-27,80,3.58549771
Helidon Hills/2006/W/2,WF,OUT,QPWS,2006-10-28,2006-10-28,80,46.47052725
Mouth of Kolan River Regional Park/2006/W/1,WF,OUT,QPWS,2006-10-28,2006-10-28,70,6.5918625
Blackbraes National Park/2006/W/1,WF,OUT,QPWS,2006-10-28,2006-10-28,100,2448.917317
Herberton Range National Park/2006/W/1,WF,OUT,QPWS,2006-10-29,2006-10-29,80,189.954377
Errk Oykangand National Park (Cape York Peninsula Aboriginal Land)/2006/W/1,WF,OUT,QPWS,2006-10-29,2006-10-29,90,9377.264498
Bringalily/2006/W/1,WF,OUT,QPWS,2006-11-01,2006-11-01,85,12.56337457
Expedition (Limited Depth) National Park/2006/W/1,WF,OUT,QPWS,2006-11-01,2006-11-01,75,9355.340355
Theodore State Forest/2006/W/1,WF,OUT,QPWS,2006-11-01,2006-11-01,75,4113.775405
Sujeewong State Forest/2006/W/1,WF,OUT,QPWS,2006-11-01,2006-11-01,75,972.5134254
Conondale National Park/2006/W/11,WF,OUT,QPWS,2006-11-01,2006-11-01,100,29.77682565
Boodjamulla (Lawn Hill) NP/2006/W/4,WF,OUT,QPWS,2006-11-01,2006-11-01,75,44906.58674
Boodjamulla (Lawn Hill) NP/2006/W/5,WF,OUT,QPWS,2006-11-01,2006-11-01,90,43535.02146
D'Aguilar National Park/2006/W/2,WF,OUT,QPWS,2006-11-02,2006-11-02,95,52.36081812
Conondale National Park/2006/W/14,WF,OUT,QPWS,2006-11-02,2006-11-02,90,102.6185262
Ravenshoe State Forest 3/2006/W/1,WF,OUT,QPWS,2006-11-05,2006-11-05,65,242.1982623
Boodjamulla (Lawn Hill) NP/2006/W/6,WF,OUT,QPWS,2006-11-05,2006-11-05,80,2696.101741
Danbulla National Park/2006/W/1,WF,OUT,QPWS,2006-11-07,2006-11-07,95,112.6678859
Conondale National Park/2006/W/15,WF,OUT,QPWS,2006-11-08,2006-11-08,90,266.716859
Baldy Mountain Forest Reserve/2006/W/1,WF,OUT,QPWS,2006-11-08,2006-11-08,80,10958.03327
Staaten River National Park/2007/W/1,WF,OUT,QPWS,2006-11-09,2006-11-09,75,1039385.005
Barakula State Forest/2006/W/5,WF,OUT,QPWS,2006-11-10,2006-11-10,80,1.18879409
Allies Creek State Forest/2006/W/3,WF,OUT,QPWS,2006-11-10,2006-11-10,50,9347.638472
Byfield State Forest/2006/W/2,WF,OUT,QPWS,2006-11-12,2006-11-12,80,376.8825409
Main Range National Park/2006/W/7,WF,OUT,QPWS,2006-11-14,2006-11-14,80,27.66350995
Dunmore State Forest/2006/W/1,WF,OUT,QPWS,2006-11-14,2006-11-14,75,18.0557021
Barakula State Forest/2006/W/4,WF,OUT,QPWS,2006-11-14,2006-11-14,90,25.48020302
Bania National Park/2007/W/1,WF,OUT,QPWS,2006-11-14,2006-11-14,60,921.7212993
Burrum Coast National Park/2006/W/8,WF,OUT,QPWS,2006-11-14,2006-11-14,75,5.26537217
Glass House Mountains National Park/2006/W/5,WF,OUT,QPWS,2006-11-14,2006-11-14,98,53.21862659
Undara Volcanic National Park/2006/W/3,WF,OUT,QPWS,2006-11-14,2006-11-14,90,15733.6777
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/2007/W/1,WF,OUT,QPWS,2006-11-15,2006-11-15,70,5375.413758
Great Sandy National Park/2007/W/1,WF,OUT,QPWS,2006-11-16,2006-11-16,80,18917.21055
Bellthorpe National Park/2007/W/5,WF,OUT,QPWS,2006-11-16,2006-11-16,80,283.3095194
Gadgarra National Park/2006/W/1,WF,OUT,QPWS,2006-11-16,2006-11-16,90,2.57446033
Calrossie State Forest/2006/W/1,WF,OUT,QPWS,2006-11-17,2006-11-17,90,11598.50755
Camboon State Forest/2006/W/1,WF,OUT,QPWS,2006-11-17,2006-11-17,80,12802.59501
Borania State Forest/2006/W/1,WF,OUT,QPWS,2006-11-17,2006-11-17,80,4652.26565
Borania State Forest/2006/W/2,WF,OUT,QPWS,2006-11-17,2006-11-17,80,4500.626615
Conondale National Park/2006/W/16,WF,OUT,QPWS,2006-11-17,2006-11-17,90,62.88721172
Batavia National Park (Cape York Peninsula Aboriginal Land)/2006/W/1,WF,OUT,QPWS,2006-11-17,2006-11-17,100,100354.169
Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/2007/W/1,WF,OUT,QPWS,2006-11-17,2006-11-17,90,93786.85819
Boodjamulla (Lawn Hill) National Park/2006/W/3,WF,OUT,QPWS,2006-11-17,2007-01-01,80,353742.3421
Warro National Park/2006/W/1,WF,OUT,QPWS,2006-11-18,2006-11-18,60,1452.090574
Conondale National Park/2006/W/17,WF,OUT,QPWS,2006-11-18,2006-11-18,90,55.167693
Conondale National Park/2006/W/18,WF,OUT,QPWS,2006-11-18,2006-11-18,90,124.2073777
Bowling Green Bay National Park/2006/W/2,WF,OUT,QPWS,2006-11-18,2006-11-18,90,1346.529006
Mount Barney National Park/2006/W/1,WF,OUT,QPWS,2006-11-19,2006-11-19,1,134.7472193
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/2007/W/2,WF,OUT,QPWS,2006-11-19,2006-11-19,90,81746.58243
Diamondy State Forest/2006/W/1,WF,OUT,QPWS,2006-11-20,2006-11-20,85,4316.791567
Eurimbula National Park/2006/W/2,WF,OUT,QPWS,2006-11-20,2006-11-20,60,8913.42068
Lawn Hill (Littles Range) Regional Park/2006/W/1,WF,OUT,QPWS,2006-11-20,2006-11-20,90,13930.34474
Wigton State Forest/2006/W/1,WF,OUT,QPWS,2006-11-21,2006-11-21,60,143.5414264
Koko State Forest/2006/W/1,WF,OUT,QPWS,2006-11-21,2006-11-21,85,2431.090353
Kroombit Tops National Park/2007/W/1,WF,OUT,QPWS,2006-11-21,2006-11-21,90,270.4553184
Bania National Park/2007/W/2,WF,OUT,QPWS,2006-11-21,2006-11-21,80,491.6252477
Cairns Coast Far Northern Marine/2006/W/1,WF,OUT,QPWS,2006-11-21,2006-11-21,80,440.5969063
Squirrel Creek State Forest/2007/W/2,WF,OUT,QPWS,2006-11-22,2006-11-22,70,750.6582467
Squirrel Creek State Forest/2006/W/1,WF,OUT,QPWS,2006-11-23,2006-11-23,90,1333.808328
Mount Barney National Park/2006/W/2,WF,OUT,QPWS,2006-11-26,2006-11-26,75,2.56693544
Squirrel Creek State Forest/2007/W/1,WF,OUT,QPWS,2006-11-26,2006-11-26,100,247.2223975
Deepwater National Park/2006/W/3,WF,OUT,QPWS,2006-11-26,2006-11-26,85,479.4700689
Paluma Range National Park/2006/W/2,WF,OUT,QPWS,2006-11-26,2006-11-26,75,263.7861727
Mount Barney National Park/2006/W/3,WF,OUT,QPWS,2006-11-27,2006-11-27,90,0.34063404
Conondale National Park/2006/W/20,WF,OUT,QPWS,2006-11-27,2006-11-27,95,1781.789587
Nerang National Park/2006/W/3,WF,OUT,QPWS,2006-11-28,2006-11-28,80,201.9259805
Helidon Hills/2006/W/1,WF,OUT,QPWS,2006-11-30,2006-11-30,90,1733.605637
Baldy Mountain Forest Reserve/2006/W/2,WF,OUT,QPWS,2006-11-30,2006-11-30,90,931.0250591
Gympie National Park/2006/W/1,WF,OUT,QPWS,2006-12-03,2006-12-03,100,6.24142397
Tumoulin State Forest/2006/W/1,WF,OUT,QPWS,2006-12-05,2006-12-05,95,61.71778219
Paluma Range National Park/2006/W/3,WF,OUT,QPWS,2006-12-06,2006-12-06,100,49.29090116
Squirrel Creek State Forest/2007/W/3,WF,OUT,QPWS,2006-12-12,2006-12-12,5,120.5812858
Allies Creek State Forest/2006/W/4,WF,OUT,QPWS,2006-12-12,2006-12-12,95,9.4943901
Burrum Coast National Park/2006/W/10,WF,OUT,QPWS,2006-12-14,2006-12-14,75,154.4080967
Hann Tableland National Park/2006/W/1,WF,OUT,QPWS,2006-12-16,2006-12-16,80,4876.753216
Western Creek State Forest/2006/W/1,WF,OUT,QPWS,2006-12-17,2006-12-17,100,6.18774849
Western Creek State Forest/2006/W/2,WF,OUT,QPWS,2006-12-18,2006-12-18,100,4.63929741
Dalrymple National Park/2006/W/1,WF,OUT,QPWS,2006-12-18,2006-12-18,90,129.3210608
Lockyer National Park/2006/W/8,WF,OUT,QPWS,2006-12-19,2006-12-19,70,318.6454464
Develin State Forest/2007/W/1,WF,OUT,QPWS,2006-12-19,2006-12-19,60,577.8238679
Kondalilla National Park/2006/W/1,WF,OUT,QPWS,2006-12-21,2006-12-21,98,0.38370754
Lockyer National Park/2006/W/9,WF,OUT,QPWS,2006-12-22,2006-12-22,80,437.9387711
Goodedulla National Park/2007/W/1,WF,OUT,QPWS,2006-12-23,2006-12-23,50,1639.34357
Kumbarilla State Forest/2006/W/1,WF,OUT,QPWS,2006-12-24,2006-12-24,100,7.37059371
Great Sandy National Park/2006/W/5,WF,OUT,QPWS,2006-12-25,2006-12-25,90,1334.888122
Bellthorpe National Park/2007/W/2,WF,OUT,QPWS,2006-12-25,2006-12-25,80,39.33681045
Bowling Green Bay National Park/2007/W/1,WF,OUT,QPWS,2006-12-30,2006-12-30,90,39.83140285
Mooloolah River National Park/2007/W/1,WF,OUT,QPWS,2007-01-01,2007-01-01,90,19.9873404
Ingham State Forest/2007/W/1,WF,OUT,QPWS,2007-01-01,2007-01-01,2,99.18357958
Ingham State Forest/2007/W/2,WF,OUT,QPWS,2007-01-01,2007-01-01,2,99.18367197
Eurimbula National Park/2007/W/1,WF,OUT,QPWS,2007-01-02,2007-01-02,50,8588.689384
Castle Tower National Park/2007/W/1,WF,OUT,QPWS,2007-01-03,2007-01-03,75,12576.32444
Ravenshoe Forest Reserve 1/2007/W/1,WF,OUT,QPWS,2007-01-07,2007-01-07,80,1533.284901
Albinia National Park/2007/W/1,WF,OUT,QPWS,2007-01-11,2007-01-11,85,16.71944641
Leyburn State Forest/2007/W/1,WF,OUT,QPWS,2007-01-12,2007-01-12,90,28.12611631
Eurimbula National Park/2007/W/2,WF,OUT,QPWS,2007-01-12,2007-01-12,90,709.8679173
Bellthorpe National Park/2007/W/3,WF,OUT,QPWS,2007-01-13,2007-01-13,70,8.8507708
Western Creek State Forest/2007/W/1,WF,OUT,QPWS,2007-01-13,2007-01-13,100,37.5888787
Bringalily State Forest/2007/W/1,WF,OUT,QPWS,2007-01-14,2007-01-14,100,6.70794006
Bellthorpe National Park/2007/W/4,WF,OUT,QPWS,2007-01-14,2007-01-14,70,124.8763441
Kumbarilla State Forest/2007/W/1,WF,OUT,QPWS,2007-01-16,2007-01-16,100,1.29294333
Venman Bushland National Park/2007/W/1,WF,OUT,QPWS,2007-01-18,2007-01-18,85,25.8047285
Barakula State Forest/2007/W/3,WF,OUT,QPWS,2007-01-18,2007-01-18,100,4.46661706
Mudlo National Park/2007/W/1,WF,OUT,QPWS,2007-01-18,2007-01-18,80,8.5931916
Bulburin National Park/2006/W/2,WF,OUT,QPWS,2007-01-18,2007-01-18,60,204.8235806
Burrum Coast National Park/2007/W/2,WF,OUT,QPWS,2007-01-19,2007-01-19,90,73.73982406
Bulburin National Park/2006/W/3,WF,OUT,QPWS,2007-01-24,2007-01-24,1,181.5364003
Long Island Bend Regional Park/2007/W/1,WF,OUT,QPWS,2007-01-25,2007-01-25,80,3.35315244
Barakula State Forest/2007/W/4,WF,OUT,QPWS,2007-01-26,2007-01-26,100,11.03695704
Barakula State Forest/2007/W/1,WF,OUT,QPWS,2007-01-28,2007-01-28,100,10.53016461
Barakula State Forest/2007/W/2,WF,OUT,QPWS,2007-01-28,2007-01-28,85,2578.743807
Bellthorpe National Park/2007/W/6,WF,OUT,QPWS,2007-01-29,2007-01-29,80,192.9123992
Princhester Regional Park/2007/W/1,WF,OUT,QPWS,2007-01-30,2007-01-30,60,124.0912988
Kumbarilla State Forest/2007/W/2,WF,OUT,QPWS,2007-01-31,2007-01-31,100,10.45669395
Girraween National Park/2007/W/1,WF,OUT,QPWS,2007-02-01,2007-02-01,90,0.89843671
Oliver Reserve Environmental Reserve/2007/W/1,WF,OUT,QPWS,2007-02-01,2007-02-01,50,3739.041041
Lamington National Park/2007/W/2,WF,OUT,QPWS,2007-02-03,2007-02-03,1,2212.83195
Millstream Falls National Park/2007/W/1,WF,OUT,QPWS,2007-02-07,2007-02-07,80,18.38506121
Bellthorpe National Park/2007/W/7,WF,OUT,QPWS,2007-02-10,2007-02-10,80,63.31752647
Burrum Coast National Park/2007/W/3,WF,OUT,QPWS,2007-02-11,2007-02-11,90,139.8399683
Bellthorpe National Park/2007/W/8,WF,OUT,QPWS,2007-02-12,2007-02-12,100,0.26762618
Braemar State Forest/2007/W/1,WF,OUT,QPWS,2007-02-21,2007-02-21,90,1.64266985
Diamondy State Forest/2007/W/1,WF,OUT,QPWS,2007-02-26,2007-02-26,80,2480.255956
Great Sandy National Park/2007/W/2,WF,OUT,QPWS,2007-02-26,2007-02-26,100,0.00307978
Bribie Island National Park/2007/W/3,WF,OUT,QPWS,2007-03-04,2007-03-04,85,0.64547115
Boondandilla State Forest/2007/W/1,WF,OUT,QPWS,2007-03-06,2007-03-06,100,6.3853454
Western Creek State Forest/2007/W/2,WF,OUT,QPWS,2007-03-06,2007-03-06,90,7.69455885
Braemar State Forest/2007/W/2,WF,OUT,QPWS,2007-03-12,2007-03-12,100,90.14649569
Great Sandy National Park/2007/W/3,WF,OUT,QPWS,2007-03-17,2007-03-17,100,0.22787266
Great Sandy National Park/2007/W/4,WF,OUT,QPWS,2007-03-18,2007-03-18,100,0.05283184
Bribie Island National Park/2007/W/4,WF,OUT,QPWS,2007-03-18,2007-03-18,85,44.92206001
Wickham National Park/2007/W/1,WF,OUT,QPWS,2007-03-20,2007-03-20,80,86.91811828
Mount Scoria Regional Park/2007/W/1,WF,OUT,QPWS,2007-03-21,2007-03-21,80,0.56966142
Main Range National Park/2007/W/1,WF,OUT,QPWS,2007-03-28,2007-03-28,70,1040.820118
Eurimbula National Park/2007/W/3,WF,OUT,QPWS,2007-03-31,2007-03-31,70,6.9062436
Bribie Island National Park/2007/W/1,WF,OUT,QPWS,2007-04-03,2007-04-03,80,0.07686419
Bribie Island National Park/2007/W/2,WF,OUT,QPWS,2007-04-05,2007-04-05,90,283.2781694
D'Aguilar South/2007/W/1,WF,OUT,QPWS,2007-04-18,2007-04-18,90,162.0920813
Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/2008/W/8,WF,OUT,QPWS,2007-04-21,2007-04-21,70,5175.642025
Forty Mile Scrub National Park/2007/W/1,WF,OUT,QPWS,2007-04-23,2007-04-23,80,222.8525554
Forty Mile Scrub National Park/2008/W/1,WF,OUT,QPWS,2007-04-25,2007-04-25,75,224.5594489
Mount Scoria Regional Park/2007/W/2,WF,OUT,QPWS,2007-04-26,2007-04-26,80,3.02185229
Bellthorpe National Park/2007/W/9,WF,OUT,QPWS,2007-05-01,2007-05-01,50,289.3419114
Bellthorpe National Park/2007/W/10,WF,OUT,QPWS,2007-05-01,2007-05-01,50,428.6820008
Bellthorpe National Park/2007/W/11,WF,OUT,QPWS,2007-05-02,2007-05-02,60,15.09405133
Mount Archer National Park/2007/W/1,WF,OUT,QPWS,2007-05-03,2007-05-07,90,183.0267015
Vernon Regional Park/2007/W/1,WF,OUT,QPWS,2007-05-04,2007-05-04,80,673.4405166
Lockyer National Park/2007/W/1,WF,OUT,QPWS,2007-05-06,2007-05-06,80,1.89874294
Great Sandy National Park/2007/W/5,WF,OUT,QPWS,2007-05-10,2007-05-10,100,2.4037665
Wondai State Forest/2007/W/1,WF,OUT,QPWS,2007-05-23,2007-05-23,60,363.3980415
Tewantin National Park/2007/W/1,WF,OUT,QPWS,2007-05-24,2007-05-24,90,1.63471423
Paluma Range National Park/2007/W/1,WF,OUT,QPWS,2007-05-28,2007-05-28,80,15.86320819
Conondale National Park/2007/W/5,WF,OUT,QPWS,2007-06-02,2007-06-02,80,1.5353198
Conondale National Park/2007/W/4,WF,OUT,QPWS,2007-06-02,2007-06-02,5,10.67168297
Little Mulgrave National Park/2007/W/1,WF,OUT,QPWS,2007-06-12,2007-06-12,30,382.2356164
Mungkan Kandju/2008/W/1,WF,OUT,QPWS,2007-06-12,2007-06-12,80,48062.09815
Wondai State Forest/2007/W/2,WF,OUT,QPWS,2007-06-13,2007-06-13,70,172.1151385
Wondai State Forest/2007/W/3,WF,OUT,QPWS,2007-06-16,2007-06-16,70,602.9702076
McEuen State Forest/2007/W/1,WF,OUT,QPWS,2007-06-16,2007-06-16,100,1.31106966
McEuen State Forest/2007/W/2,WF,OUT,QPWS,2007-06-16,2007-06-16,90,0.36176253
Bellthorpe National Park/2007/W/12,WF,OUT,QPWS,2007-06-17,2007-06-17,40,126.1469876
Oliver Reserve Environmental Reserve/2007/W/2,WF,OUT,QPWS,2007-07-12,2007-07-12,60,754.7872228
Lamington National Park/2007/W/1,WF,OUT,QPWS,2007-07-17,2007-07-17,90,34.45547066
Mapleton National Park/2007/W/1,WF,OUT,QPWS,2007-07-17,2007-07-17,90,108.983831
Bellthorpe National Park/2007/W/13,WF,OUT,QPWS,2007-07-19,2007-07-19,90,3.70871287
Conondale National Park/2007/W/2,WF,OUT,QPWS,2007-07-19,2007-07-19,80,262.0716082
D'Aguilar National Park/2007/W/1,WF,OUT,QPWS,2007-07-20,2007-07-20,75,360.3158236
Tamborine National Park/2007/W/1,WF,OUT,QPWS,2007-07-22,2007-07-22,75,0.39844797
Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/2008/W/6,WF,OUT,QPWS,2007-07-25,2007-07-25,80,6670.388199
Mount Barney National Park/2007/W/1,WF,OUT,QPWS,2007-07-28,2007-07-28,90,1085.143247
Helidon Hills/2007/W/1,WF,OUT,QPWS,2007-07-28,2007-07-28,20,8.0185213
Ravensbourne National Park/2007/W/1,WF,OUT,QPWS,2007-07-28,2007-07-28,90,1486.689479
Conondale National Park/2007/W/3,WF,OUT,QPWS,2007-08-01,2007-08-01,100,2.58121579
Townsville Town Common Regional Park/2007/W/1,WF,OUT,QPWS,2007-08-04,2007-08-04,60,0.58958063
D'Aguilar National Park/2007/W/2,WF,OUT,QPWS,2007-08-05,2007-08-05,90,82.83861395
Castle Tower National Park/2007/W/2,WF,OUT,QPWS,2007-08-06,2007-08-06,80,545.6176862
Wararba Creek Regional Park/2007/W/1,WF,OUT,QPWS,2007-08-10,2007-08-10,95,33.27410072
Arthurs Seat State Forest/2007/W/1,WF,OUT,QPWS,2007-08-10,2007-08-10,80,1318.36874
Tallebudgera Creek Regional Park/2007/W/1,WF,OUT,QPWS,2007-08-12,2007-08-12,60,0.68311472
Brooyar State Forest 1/2007/W/1,WF,OUT,QPWS,2007-08-13,2007-08-13,100,17.42377645
